价格,面积,室,卫,所在楼层,总楼层,位置1,位置2,小区,地铁站名,地铁距离
2510.0,12.0,3,1,4,6,丰台区,石榴庄,康泽园,10号线石榴庄站,600
2530.0,8.0,4,1,4,10,海淀区,永丰南,永旺家园一区,16号线永丰南站,250
2510.0,15.0,3,1,6,6,朝阳区,黄渠,常营民族家园CDF区,6号线黄渠站,750
2880.0,12.0,4,1,18,18,朝阳区,太阳宫,西坝河东里,"10号线,17号线太阳宫站",700
3140.0,9.0,3,1,4,6,朝阳区,望京南,花家地南里,14号线东段望京南站,1100
2540.0,12.0,3,1,16,21,朝阳区,星火,姚家园东里8号院,"3号线,20号线星火站",800
2880.0,15.0,3,1,2,4,海淀区,育新,新康园,8号线育新站,600
1940.0,9.0,4,1,16,21,朝阳区,小红门,鸿博家园一期B区,亦庄线小红门站,1250
3060.0,13.0,3,1,4,6,海淀区,马连洼,天秀花园澄秀园,16号线马连洼站,600
2100.0,10.0,4,1,2,12,朝阳区,常营,优点社区,6号线常营站,1050
2610.0,11.0,3,1,8,12,丰台区,宋家庄,怡和世家,"5号线,10号线,亦庄线宋家庄站",950
3090.0,11.0,3,1,5,6,朝阳区,安贞门,安贞里一区,10号线安贞门站,300
1640.0,10.0,4,1,3,10,丰台区,东高地,蓝天怡景,8号线南段东高地站,1450
1390.0,12.0,3,1,1,6,房山区,良乡大学城西,玉竹园,房山线良乡大学城西站,400
1700.0,9.0,4,1,5,6,顺义区,花梨坎,三山新新家园,15号线花梨坎站,2100
1480.0,9.0,2,1,9,10,房山区,长阳,张家场小区,房山线长阳站,1300
2150.0,8.0,3,1,5,6,丰台区,大红门,建欣苑五里,"8号线南段,10号线大红门站",650
1070.0,6.0,4,1,2,9,房山区,良乡大学城北,金地朗悦悦园,房山线良乡大学城北站,950
3210.0,11.0,5,1,10,26,朝阳区,惠新西街北口,世纪嘉园,5号线惠新西街北口站,800
2710.0,18.0,4,1,19,22,朝阳区,双合,建工双合家园,7号线双合站,350
2020.0,13.0,4,1,2,6,顺义区,石门,前进花园石门苑,15号线石门站,800
4250.0,89.0,2,1,4,18,通州区,通州北关,东潞苑,6号线通州北关站,2350
6100.0,84.0,2,1,9,21,昌平区,回龙观东大街,紫金新干线四期,8号线回龙观东大街站,1400
2920.0,15.0,4,1,2,6,朝阳区,星火,姚家园西里5号院,"3号线,20号线星火站",600
2840.0,11.0,4,1,20,24,西城区,广安门内,南线阁37号院,7号线广安门内站,600
5550.0,52.0,1,1,6,7,朝阳区,成寿寺,静馨嘉苑,10号线成寿寺站,400
3920.0,54.0,1,1,11,15,顺义区,花梨坎,天裕昕园,15号线花梨坎站,2550
2840.0,20.0,5,2,1,5,顺义区,后沙峪,双裕花园东区,15号线后沙峪站,950
2020.0,9.0,3,1,3,6,通州区,通州北关,永顺南里1号院,6号线通州北关站,850
3590.0,15.0,4,1,1,12,东城区,安德里北街,六铺炕,8号线安德里北街站,550
1720.0,7.0,2,1,5,6,大兴区,黄村火车站,义和庄北里,4号线大兴线黄村火车站站,600
2150.0,12.0,3,1,5,22,通州区,物资学院路,悦澜水岸家园,6号线物资学院路站,2350
1720.0,14.0,4,1,4,6,顺义区,顺义,双兴北区,15号线顺义站,1250
1860.0,19.0,3,1,2,6,通州区,通州北关,刘庄新村,6号线通州北关站,2700
1840.0,11.0,3,1,6,6,通州区,次渠,府东苑,"亦庄线,17号线次渠站",1150
3210.0,24.0,4,1,4,7,朝阳区,成寿寺,成寿寺路95号楼,10号线成寿寺站,250
3510.0,9.0,3,1,8,18,朝阳区,金台夕照,关东店南街,10号线金台夕照站,300
2050.0,12.0,3,1,2,18,通州区,次渠南,次渠南里,亦庄线次渠南站,700
1960.0,8.0,4,1,6,28,丰台区,樊羊路,花香东苑,房山线樊羊路站,450
2340.0,10.0,5,1,6,28,昌平区,天通苑,天通苑西三区,5号线天通苑站,350
1720.0,9.0,3,1,5,6,通州区,通州北关,K2清水湾,6号线通州北关站,1950
2070.0,10.0,3,1,1,10,朝阳区,双桥,东柳西里,八通线双桥站,900
1590.0,8.0,5,1,3,6,顺义区,顺义,双兴南区,15号线顺义站,1000
2530.0,17.0,4,1,19,23,通州区,通州北关,富力惠兰美居,6号线通州北关站,3100
2180.0,12.0,2,1,5,5,朝阳区,双桥,东柳西里,八通线双桥站,900
1310.0,7.0,4,1,3,9,房山区,阎村,天恒乐活城,燕房线阎村站,200
2590.0,16.0,3,1,22,28,朝阳区,小红门,鸿博家园二期F区,亦庄线小红门站,550
2480.0,10.0,3,1,14,15,海淀区,永丰,友谊嘉园三期,16号线永丰站,2150
2450.0,12.0,3,1,4,6,朝阳区,褡裢坡,福怡苑,6号线褡裢坡站,950
1640.0,8.0,4,1,5,6,大兴区,枣园,滨河西里,4号线大兴线枣园站,650
1840.0,11.0,3,1,21,21,通州区,通运门,京贸家园,6号线通运门站,2650
3550.0,21.0,3,1,2,6,丰台区,刘家窑,刘家窑南里,5号线刘家窑站,500
3150.0,13.0,4,1,24,24,海淀区,西二旗,智学苑,"13号线,昌平线西二旗站",450
2930.0,11.0,3,1,31,31,朝阳区,青年路,国美第一城东区,6号线青年路站,1050
1510.0,15.0,3,1,6,10,房山区,良乡大学城,东羊庄新村,房山线良乡大学城站,1200
2920.0,16.0,3,1,21,28,朝阳区,褡裢坡,泰福苑二区,6号线褡裢坡站,700
1860.0,12.0,4,1,11,12,通州区,北运河西,加华印象街,6号线北运河西站,1250
1680.0,9.0,3,1,17,18,顺义区,花梨坎,天裕昕园西区,15号线花梨坎站,2750
3840.0,45.0,1,1,18,19,通州区,次渠,次渠嘉园七区,"亦庄线,17号线次渠站",800
2200.0,17.0,3,1,5,11,顺义区,南法信,马可汇,15号线南法信站,900
2640.0,11.0,3,1,1,6,朝阳区,大屯路东,六王坟甲2号院,"5号线,15号线大屯路东站",1350
2790.0,14.0,3,1,15,19,丰台区,首经贸,首经贸中街1号院,"10号线,房山线首经贸站",450
3470.0,25.0,4,1,3,4,丰台区,樊羊路,亿城天筑,"9号线,房山线郭公庄站",1000
2170.0,10.0,3,1,2,6,朝阳区,黄渠,常营民族家园CDF区,6号线黄渠站,750
1850.0,11.0,2,1,15,25,门头沟区,栗园庄,惠润嘉园,S1线栗园庄站,300
2280.0,14.0,3,1,3,15,顺义区,石门,前进花园牡丹苑,15号线石门站,300
2740.0,8.0,3,1,4,6,西城区,陶然亭,右安门内西街甲10号院,4号线大兴线陶然亭站,1450
2930.0,16.0,4,1,16,21,丰台区,丽泽商务区,蓝调国际公馆,"7号线,16号线达官营站",2050
2950.0,11.0,3,1,14,28,昌平区,龙泽,回龙观新村东区,"13号线,昌平线西二旗站",1250
2970.0,19.0,3,1,2,20,丰台区,石榴庄,康泽园,10号线石榴庄站,600
3730.0,17.0,3,1,1,7,朝阳区,团结湖,农展南里,"3号线,10号线团结湖站",250
2820.0,17.0,2,1,3,6,丰台区,大红门南,大红门东后街143号,8号线南段大红门南站,450
1870.0,11.0,4,1,5,16,顺义区,花梨坎,天裕昕园,15号线花梨坎站,2550
2050.0,12.0,4,1,1,5,大兴区,高米店南,兴涛社区,4号线大兴线高米店南站,600
2430.0,12.0,3,1,5,18,朝阳区,星火,姚家园东里7号院,"3号线,20号线星火站",800
1800.0,11.0,3,1,5,6,大兴区,黄村火车站,车站北里,4号线大兴线黄村火车站站,600
1950.0,9.0,5,1,25,28,大兴区,枣园,红木林,4号线大兴线枣园站,550
1930.0,12.0,4,1,5,8,大兴区,清源路,兴华园,4号线大兴线清源路站,600
1620.0,10.0,6,2,5,6,通州区,北运河西,运乔嘉园,6号线北运河西站,1000
3160.0,12.0,3,1,18,18,海淀区,上地,清上园,13号线上地站,1050
1290.0,10.0,3,1,1,9,房山区,良乡大学城,东羊庄新村,房山线良乡大学城站,1200
2250.0,10.0,3,1,1,6,朝阳区,黄渠,常营民族家园CDF区,6号线黄渠站,750
4000.0,18.0,2,1,3,14,朝阳区,国贸,建国路100号,"1号线,10号线国贸站",550
2860.0,25.0,3,1,5,6,朝阳区,黄渠,常营民族家园G区,6号线黄渠站,1000
2070.0,10.0,3,1,5,11,朝阳区,小红门,鸿博家园一期C区,亦庄线小红门站,1400
2250.0,18.0,2,1,4,6,通州区,北运河西,三元村小区,6号线北运河西站,1100
2290.0,9.0,3,1,3,6,海淀区,西北旺,颐和山庄亮甲园,16号线西北旺站,1350
2980.0,15.0,3,1,2,18,通州区,果园,世纪星城,八通线果园站,950
2120.0,12.0,3,1,4,12,通州区,北运河西,加华印象街,6号线北运河西站,1250
2400.0,11.0,3,1,8,24,丰台区,郭庄子,万科中粮假日风景,14号线西段郭庄子站,400
3170.0,13.0,2,1,3,6,丰台区,六里桥东,太平桥西里,9号线六里桥东站,300
2400.0,9.0,2,1,1,25,通州区,梨园,新城嘉园（通州）,八通线梨园站,550
2910.0,11.0,2,1,23,25,通州区,北运河西,运河湾北区,6号线北运河西站,600
2600.0,9.0,2,1,1,18,丰台区,北京南站,玉林东里一区,"4号线大兴线,14号线东段北京南站站",1400
1430.0,5.0,4,1,8,28,大兴区,生物医药基地,住总正华多彩嘉园,4号线大兴线生物医药基地站,400
2030.0,7.0,3,1,18,18,昌平区,回龙观东大街,紫金新干线四期,8号线回龙观东大街站,1400
3660.0,12.0,3,1,14,28,朝阳区,望京西,湖光壹号,"13号线,15号线望京西站",550
3070.0,8.0,2,1,2,5,东城区,广渠门内,安化北里,7号线广渠门内站,150
2520.0,17.0,3,1,5,6,朝阳区,常营,连心园西区,6号线常营站,800
3060.0,9.0,3,1,6,6,海淀区,上地,上地东里,13号线上地站,700
3110.0,9.0,2,1,2,6,朝阳区,和平西桥,胜古南里,5号线和平西桥站,450
1960.0,12.0,4,1,4,18,通州区,高楼金,瑞都公园世家南区,7号线高楼金站,500
2390.0,10.0,2,1,12,17,大兴区,瀛海,南海家园二里,亦庄线荣昌东街站,3500
2340.0,10.0,3,1,3,27,朝阳区,小红门,鸿博家园一期B区,亦庄线小红门站,1250
2300.0,14.0,2,1,4,5,丰台区,火箭万源,万源东里,8号线南段火箭万源站,700
1430.0,9.0,5,1,2,8,通州区,通州北关,珠江国际城八区,6号线通州北关站,2050
2330.0,13.0,3,1,7,18,朝阳区,孙河,康营小区,15号线孙河站,1000
2690.0,12.0,4,1,9,14,海淀区,莲花桥,华宝公寓,10号线莲花桥站,750
1970.0,17.0,3,1,3,6,通州区,通州北关,西潞苑小区,6号线通州北关站,1950
2300.0,9.0,4,1,7,15,海淀区,永丰,友谊嘉园三期,16号线永丰站,2150
1720.0,15.0,3,1,9,11,房山区,良乡大学城西,紫汇家园,房山线良乡大学城西站,550
2710.0,20.0,3,1,1,6,朝阳区,褡裢坡,定福庄北里2号院,6号线褡裢坡站,750
2780.0,21.0,2,1,5,5,通州区,通州北苑,通惠南路,八通线通州北苑站,650
1660.0,9.0,3,1,4,6,顺义区,顺义,东兴一区,15号线顺义站,400
2260.0,11.0,3,1,1,13,顺义区,后沙峪,海航国兴城,15号线后沙峪站,1000
1960.0,10.0,3,1,1,14,朝阳区,平房村,金泽家园A区,3号线平房村站,1500
2460.0,10.0,4,1,8,25,朝阳区,成寿寺,方庄南路18号院,10号线成寿寺站,700
3750.0,21.0,4,1,7,10,朝阳区,阜通,都市心海岸,14号线东段阜通站,450
1800.0,9.0,2,1,6,6,顺义区,后沙峪,后沙峪新村,15号线后沙峪站,2250
3650.0,15.0,2,1,12,12,朝阳区,光熙门,西坝河中里,13号线光熙门站,900
3600.0,20.0,3,1,4,6,海淀区,五棵松,复兴路32号院,1号线五棵松站,500
3240.0,13.0,3,1,4,8,朝阳区,青年路,珠江罗马嘉园西区,6号线青年路站,500
2060.0,16.0,2,1,2,5,大兴区,清源路,富强东里,4号线大兴线清源路站,850
2630.0,15.0,3,1,8,30,朝阳区,垡头,垡头翠城馨园北区,7号线垡头站,650
3240.0,13.0,3,1,4,6,海淀区,马连洼,天秀花园澄秀园,16号线马连洼站,600
2200.0,10.0,3,1,10,11,朝阳区,孙河,康营小区15区,15号线孙河站,1050
2080.0,9.0,4,1,3,18,朝阳区,焦化厂,燕保祈东家园一期,7号线焦化厂站,450
2300.0,8.0,4,1,8,23,朝阳区,褡裢坡,定福家园北里,6号线褡裢坡站,200
2320.0,15.0,2,1,11,20,通州区,高楼金,高楼金第,7号线高楼金站,250
1560.0,8.0,4,1,3,6,通州区,北运河西,西上园三区,6号线北运河西站,900
1970.0,14.0,3,1,4,18,顺义区,花梨坎,天裕昕园西区,15号线花梨坎站,2750
1790.0,10.0,3,1,5,6,通州区,通州北关,西潞苑小区,6号线通州北关站,1950
3230.0,10.0,2,1,1,6,朝阳区,三元桥,静安东里,"10号线,12号线,机场线三元桥站",550
3450.0,8.0,3,1,2,6,海淀区,五道口,中国地质大学家属院,13号线五道口站,400
1940.0,18.0,3,1,12,12,房山区,篱笆房,清雅小区,房山线篱笆房站,850
3050.0,14.0,5,1,10,10,海淀区,西二旗,领秀硅谷,"13号线,昌平线西二旗站",950
2680.0,17.0,2,1,3,6,朝阳区,八里桥,八里桥南街,八通线八里桥站,600
1740.0,11.0,3,1,3,6,通州区,通州北关,刘庄新村,6号线通州北关站,2700
2510.0,18.0,3,1,3,6,通州区,通州北关,刘庄新村,6号线通州北关站,2700
1790.0,10.0,3,1,5,6,顺义区,花梨坎,三山新新家园,15号线花梨坎站,2100
2020.0,11.0,3,1,5,6,顺义区,花梨坎,三山新新家园,15号线花梨坎站,2100
1890.0,10.0,4,1,18,20,顺义区,顺义,金汉绿港三区,15号线顺义站,650
3920.0,19.0,2,1,2,5,朝阳区,金台路,水碓子社区,"6号线,14号线东段金台路站",650
2890.0,15.0,4,1,2,6,朝阳区,星火,姚家园西里5号院,"3号线,20号线星火站",600
2110.0,10.0,2,1,4,6,通州区,梨园,公庄小区,八通线梨园站,1200
6730.0,70.0,2,1,9,21,丰台区,纪家庙,亿朋苑三区,10号线纪家庙站,350
4230.0,18.0,2,1,17,23,朝阳区,将台,丽都职工宿舍,14号线东段将台站,750
2610.0,7.0,3,1,5,6,海淀区,上地,金隅美和园,13号线上地站,250
2870.0,15.0,3,1,3,6,昌平区,龙泽,北郊农场宿舍,13号线龙泽站,900
3450.0,16.0,2,0,3,6,丰台区,北京南站,马家堡路8号院,"4号线大兴线,14号线东段北京南站站",600
2240.0,10.0,3,1,11,11,通州区,果园,金源泉,八通线果园站,150
2450.0,10.0,3,1,10,28,朝阳区,黄渠,泰福苑三区,6号线黄渠站,500
2000.0,12.0,4,1,10,15,顺义区,石门,当代北辰悦moma,15号线石门站,850
1830.0,7.0,4,1,1,10,顺义区,花梨坎,吉祥花园,15号线花梨坎站,450
2340.0,12.0,3,1,9,11,朝阳区,孙河,康营小区12区,15号线孙河站,900
3360.0,10.0,3,1,6,27,朝阳区,东湖渠,望京花园东区,14号线东段东湖渠站,700
2850.0,8.0,3,1,1,28,海淀区,西二旗,回龙观新村西区,"13号线,昌平线西二旗站",1050
2090.0,10.0,3,2,5,6,顺义区,花梨坎,三山新新家园,15号线花梨坎站,2100
2560.0,11.0,3,1,5,21,丰台区,樊羊路,花香东苑,房山线樊羊路站,450
3620.0,21.0,2,0,9,18,昌平区,回龙观东大街,紫金新干线四期,8号线回龙观东大街站,1400
2170.0,8.0,3,1,7,28,朝阳区,黄渠,泰福苑三区,6号线黄渠站,500
2250.0,21.0,4,1,4,6,顺义区,顺义,裕龙西区,15号线顺义站,1000
5340.0,39.0,1,1,6,6,丰台区,刘家窑,南方庄小区,5号线刘家窑站,950
2370.0,11.0,3,1,5,28,朝阳区,东坝中街,首开畅颐园,14号线东段将台站,3500
2220.0,12.0,4,1,28,28,朝阳区,小红门,鸿博家园二期D区,亦庄线小红门站,450
2050.0,12.0,3,1,1,18,朝阳区,平房村,金泽家园A区,3号线平房村站,1500
1880.0,9.0,3,1,4,6,通州区,九棵树,西营前街,6号线北运河西站,1900
1580.0,7.0,4,1,7,20,丰台区,张郭庄,红山郡,14号线西段张郭庄站,1750
2400.0,11.0,3,1,10,15,大兴区,西红门,世嘉博苑,4号线大兴线西红门站,250
2350.0,16.0,4,1,3,6,通州区,高楼金,瑞都公园世家北区,7号线高楼金站,650
3560.0,39.0,1,1,20,26,通州区,高楼金,高楼金第,7号线高楼金站,250
2420.0,11.0,3,1,2,6,通州区,物资学院路,新建村小区,6号线物资学院路站,550
2500.0,10.0,2,1,16,22,石景山区,八角游乐园,六合园,1号线八角游乐园站,1150
2630.0,11.0,4,1,27,33,朝阳区,传媒大学,珠江绿洲家园,八通线传媒大学站,550
2510.0,12.0,3,1,2,10,朝阳区,褡裢坡,天泰苑新村三期,6号线褡裢坡站,550
2830.0,11.0,2,1,14,14,丰台区,角门东,西马场北里,10号线角门东站,350
2160.0,9.0,3,1,8,12,朝阳区,黄渠,汇鸿家园,6号线黄渠站,900
2620.0,8.0,3,1,9,10,海淀区,永丰南,永旺家园一区,16号线永丰南站,250
3450.0,20.0,2,1,2,6,朝阳区,潘家园,潘家园东里,10号线潘家园站,700
2210.0,13.0,3,1,4,11,顺义区,国展,翠竹新村,15号线国展站,1800
2820.0,19.0,3,1,3,6,朝阳区,黄渠,常营民族家园CDF区,6号线黄渠站,750
2700.0,14.0,2,1,14,18,石景山区,八宝山,永乐小区,1号线八宝山站,800
2660.0,18.0,4,1,2,15,顺义区,花梨坎,满庭芳嘉园,15号线花梨坎站,850
2040.0,8.0,3,1,11,30,丰台区,郭庄子,同馨家园,14号线西段郭庄子站,1500
2430.0,11.0,4,1,13,28,朝阳区,垡头,垡头翠城馨园南区,7号线垡头站,850
3650.0,48.0,1,1,6,17,大兴区,清源路,清源佳园,4号线大兴线清源路站,1300
1700.0,7.0,2,1,2,6,顺义区,顺义,东兴二区,15号线顺义站,800
2690.0,11.0,3,1,22,29,朝阳区,青年路,金隅泰和园,6号线青年路站,1250
2980.0,16.0,3,1,14,18,朝阳区,潘家园,潘家园东里,10号线潘家园站,700
2990.0,13.0,3,1,3,6,海淀区,五棵松,太平路42号院,1号线五棵松站,1000
2680.0,14.0,3,1,12,29,朝阳区,常营,保利嘉园3号院,6号线常营站,800
1960.0,23.0,3,1,5,6,通州区,通州北关,西潞苑小区,6号线通州北关站,1950
6500.0,94.0,2,1,1,17,朝阳区,成寿寺,小红门路65号院,无,65535
4020.0,17.0,2,1,1,6,朝阳区,健德门,小关街,10号线健德门站,350
2660.0,22.0,4,1,2,18,朝阳区,肖村,中海城圣朝菲,亦庄线肖村站,600
2890.0,9.0,3,1,5,6,朝阳区,望京,南湖中园小区,"14号线东段,15号线望京站",700
3570.0,16.0,3,1,5,6,朝阳区,望京,南湖中园小区,"14号线东段,15号线望京站",700
2600.0,8.0,2,1,2,18,丰台区,北京南站,翠林一里,"4号线大兴线,14号线东段北京南站站",850
2780.0,9.0,2,1,5,6,海淀区,永泰庄,永泰庄6号院,8号线永泰庄站,650
6100.0,54.0,2,1,2,6,海淀区,五棵松,永定路东街5号院,1号线五棵松站,700
1760.0,14.0,2,1,5,6,大兴区,黄村火车站,海子角西里,4号线大兴线黄村火车站站,1200
2870.0,11.0,3,1,6,33,丰台区,宋家庄,鲁能榴景秀苑,"5号线,10号线,亦庄线宋家庄站",550
3420.0,18.0,3,1,15,24,朝阳区,北工大西门,南新园,14号线东段北工大西门站,600
2490.0,13.0,5,1,8,28,朝阳区,青年路,甘露家园,6号线青年路站,700
2060.0,10.0,3,1,13,28,大兴区,生物医药基地,住总正华多彩嘉园,4号线大兴线生物医药基地站,400
2170.0,9.0,3,1,5,18,昌平区,回龙观东大街,紫金新干线四期,8号线回龙观东大街站,1400
2100.0,9.0,3,1,10,13,朝阳区,东坝中街,金泽家园B区,6号线褡裢坡站,3700
4970.0,33.0,1,1,2,10,朝阳区,北苑,北京青年城,13号线北苑站,1400
2160.0,10.0,3,1,5,6,朝阳区,黄渠,常营民族家园CDF区,6号线黄渠站,750
2420.0,11.0,3,1,12,28,通州区,物资学院路,新建村小区,6号线物资学院路站,550
2750.0,15.0,4,1,14,24,丰台区,石榴庄,慧时欣园,10号线石榴庄站,200
1490.0,13.0,3,1,1,10,房山区,广阳城,原香小镇一区,房山线广阳城站,2050
2410.0,11.0,2,1,4,27,朝阳区,小红门,鸿博家园二期D区,亦庄线小红门站,450
2880.0,13.0,4,1,8,18,朝阳区,潘家园,潘家园小区,10号线潘家园站,1000
3260.0,14.0,4,1,2,6,海淀区,马连洼,菊园,13号线上地站,2500
1940.0,14.0,4,1,5,18,丰台区,张郭庄,红山郡,14号线西段张郭庄站,1750
1900.0,31.0,6,2,6,7,通州区,通州北关,新华北路59号院,6号线通州北关站,500
2370.0,18.0,3,1,5,6,大兴区,高米店北,金惠园三里,4号线大兴线高米店北站,550
2130.0,10.0,4,1,16,16,朝阳区,管庄,管庄新村,八通线管庄站,600
2400.0,12.0,5,2,17,18,石景山区,古城,中海金石公馆,1号线古城站,1000
1510.0,9.0,3,1,3,10,通州区,通州北关,珠江丽景家园,6号线通州北关站,2300
2680.0,11.0,3,1,19,29,朝阳区,青年路,金隅泰和园,6号线青年路站,1250
1720.0,16.0,3,1,10,15,房山区,良乡大学城西,紫汇家园,房山线良乡大学城西站,550
1290.0,7.0,4,1,7,10,房山区,广阳城,原香小镇一区,房山线广阳城站,2050
1990.0,15.0,3,1,2,5,顺义区,顺义,东兴二区,15号线顺义站,800
2670.0,10.0,3,1,14,27,朝阳区,传媒大学,聚福苑,八通线传媒大学站,750
